arm,score_key,k,bon_kl,proxy_mean,proxy_gain,proxy_within_prompt_sd,proxy_gain_pool_sd,failed,failure_reasons,proxy_gain_ci_low,proxy_gain_ci_high,mean_beat_v2,mean_beat_v2_coverage_floor_q25,mean_beat_v2_coverage_frozen_std,mean_beat_v2_coverage_raw,mean_beat_v2_v5_gap,mean_beat_v2_v5_mean,mean_beat_v5_beat_this,mean_beat_v5_beat_this_confidence,mean_beat_v5_coverage_floor_q25,mean_beat_v5_coverage_frozen_std,mean_beat_v5_coverage_raw,mean_beat_v5_detector_ensemble,mean_beat_v5_detector_ensemble_confidence,mean_beat_v5_detector_ensemble_confidence_floor_q25,mean_beat_v5_detector_ensemble_confidence_product,mean_beat_v5_detector_ensemble_coverage_floor_q25,mean_beat_v5_detector_ensemble_coverage_frozen_std,mean_beat_v5_detector_ensemble_coverage_raw,mean_beat_v5_detector_ensemble_dual_floor_q25,mean_beat_v5_detector_gap,mean_beat_v5_madmom,mean_beat_v5_madmom_confidence,mean_clipping_rate,mean_coverage,mean_invalid_rate,mean_musecritic_clarity,mean_musecritic_coherence,mean_musecritic_mean5,mean_musecritic_memorability,mean_musecritic_musicality,mean_musecritic_naturalness,mean_repetition_rate,mean_silence_rate,delta_beat_v2,delta_beat_v2_coverage_floor_q25,delta_beat_v2_coverage_frozen_std,delta_beat_v2_coverage_raw,delta_beat_v2_v5_gap,delta_beat_v2_v5_mean,delta_beat_v5_beat_this,delta_beat_v5_beat_this_confidence,delta_beat_v5_coverage_floor_q25,delta_beat_v5_coverage_frozen_std,delta_beat_v5_coverage_raw,delta_beat_v5_detector_ensemble,delta_beat_v5_detector_ensemble_confidence,delta_beat_v5_detector_ensemble_confidence_floor_q25,delta_beat_v5_detector_ensemble_confidence_product,delta_beat_v5_detector_ensemble_coverage_floor_q25,delta_beat_v5_detector_ensemble_coverage_frozen_std,delta_beat_v5_detector_ensemble_coverage_raw,delta_beat_v5_detector_ensemble_dual_floor_q25,delta_beat_v5_detector_gap,delta_beat_v5_madmom,delta_beat_v5_madmom_confidence,delta_clipping_rate,delta_coverage,delta_invalid_rate,delta_musecritic_clarity,delta_musecritic_coherence,delta_musecritic_mean5,delta_musecritic_memorability,delta_musecritic_musicality,delta_musecritic_naturalness,delta_repetition_rate,delta_silence_rate,control_budget_coverage,control_budget_coverage_ci_low,control_budget_coverage_ci_high,control_budget_musecritic_mean5,control_budget_musecritic_mean5_ci_low,control_budget_musecritic_mean5_ci_high,control_budget_invalid_rate,control_budget_invalid_rate_ci_low,control_budget_invalid_rate_ci_high,control_budget_silence_rate,control_budget_silence_rate_ci_low,control_budget_silence_rate_ci_high,control_budget_repetition_rate,control_budget_repetition_rate_ci_low,control_budget_repetition_rate_ci_high,confirmed_failed,confirmed_failure_reasons
beat_v5_beat_this,beat_v5_beat_this,1,0.0,0.5543008425758731,0.0,0.07823426415276927,0.0,False,,0.0,0.0,0.7665260366441659,0.6413545020663471,0.49458526924740664,0.7885884726349754,0.2443969513050811,0.6712821935006674,0.5543008425758731,1.0,0.5020376009589627,0.5395222153144937,0.693344629491477,0.5687925144300705,0.8613872654908603,0.06349690232367329,0.48815999975773505,0.4948768669785435,0.50440429065493,0.6897217115279277,-0.010418745127853679,0.032021461440309804,0.5760383503571691,1.0,0.0,0.8106509086257849,0.0,2.80859375,2.818359375,2.85078125,3.0,2.62109375,3.005859375,0.0,0.03202570813741235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,False,
beat_v5_beat_this,beat_v5_beat_this,2,0.1931471805599453,0.5543008425758731,0.0,0.07823426415276927,0.0,False,,0.0,0.0,0.7665260366441659,0.6413545020663471,0.49458526924740664,0.7885884726349754,0.2443969513050811,0.6712821935006674,0.5543008425758731,1.0,0.5020376009589627,0.5395222153144937,0.693344629491477,0.5687925144300705,0.8613872654908603,0.06349690232367329,0.48815999975773505,0.4948768669785435,0.50440429065493,0.6897217115279277,-0.010418745127853679,0.032021461440309804,0.5760383503571691,1.0,0.0,0.8106509086257849,0.0,2.80859375,2.818359375,2.85078125,3.0,2.62109375,3.005859375,0.0,0.03202570813741235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,False,
beat_v5_beat_this,beat_v5_beat_this,4,0.6362943611198906,0.5606957146639079,0.0063948720880347976,0.07823426415276927,0.08174004264355872,True,coverage,0.0,0.01821341612950063,0.650699308727274,0.5021902385666768,0.06883976595870632,0.7089664330105889,0.2950976745625375,0.607147216450787,0.5606957146639079,0.9821428571428572,0.4107927592506927,0.2458254567561212,0.6654143407341019,0.5626286543375025,0.9183858682504595,0.18269843208239855,0.5200956731950905,0.41147902860429125,0.24394153903998303,0.6649311058157032,0.10878278463087158,0.010921507240453966,0.5635951241742999,0.9821428571428572,0.0,0.7672335572939039,0.0,2.78515625,2.931640625,2.830078125,2.99609375,2.630859375,2.806640625,0.0,0.03790700981261487,-0.11582672791689186,-0.13916426349967037,-0.4257455032887003,-0.07962203962438652,0.05070072325745639,-0.06413497704988047,0.0063948720880347976,-0.017857142857142794,-0.09124484170826996,-0.2936967585583725,-0.027930288757375132,-0.006163860092567974,0.056998602759599226,0.11920152975872526,0.03193567343735548,-0.08339783837425224,-0.2604627516149469,-0.024790605712224467,0.11920152975872526,-0.021099954199855837,-0.012443226182869194,-0.017857142857142794,0.0,-0.04341735133188107,0.0,-0.0234375,0.11328125,-0.020703124999999822,-0.00390625,0.009765625,-0.19921875,0.0,0.005881301675202517,-2.1708675665940533,-5.080535711222792,0.0,-0.41406249999999645,-1.898437500000002,0.6562499999999993,-0.0,0.0,0.0,-0.29406508376012586,-0.9719320234154486,0.08973677213507048,-0.0,0.0,0.0,False,
beat_v5_beat_this,beat_v5_beat_this,8,1.2044415416798357,0.6146026396555724,0.06030179707969929,0.07823426415276927,0.7707849972480988,True,coverage;musecritic_mean5,0.011523897543315426,0.11955919625429141,0.7047978243021347,0.5585884347212337,0.23561707730079137,0.7430978426188543,0.23443807322058297,0.6231842881782768,0.6146026396555724,1.0,0.4232044924809607,0.20339395161763862,0.6614843064949963,0.5659147145881367,0.7454710158568082,-0.0706405921866706,0.43475648913477566,0.4236162167433156,0.3356821879401235,0.6736562877618553,-0.0706405921866706,0.07824061609812522,0.5415707520544187,1.0,0.0,0.7813978609355741,0.0,2.65234375,2.783203125,2.7546875,2.830078125,2.4140625,3.09375,0.0,0.025730232826848803,-0.061728212342031186,-0.08276606734511349,-0.25896819194661524,-0.04549063001612119,-0.009958878084498135,-0.048097905322390666,0.06030179707969929,0.0,-0.07883310847800196,-0.3361282636968551,-0.03186032299648067,-0.0028777998419338147,-0.11591624963405212,-0.1341374945103439,-0.053403510622959394,-0.07126065023522787,-0.16872210271480648,-0.01606542376607245,-0.06022184705881692,0.04621915465781541,-0.03446759830275037,0.0,0.0,-0.029253047690210865,0.0,-0.15625,-0.03515625,-0.09609374999999964,-0.169921875,-0.20703125,0.087890625,0.0,-0.006295475310563549,-1.4626523845105432,-3.9270231213872826,0.15318541010535258,-1.921874999999993,-3.555078125,-0.5156249999999996,-0.0,0.0,0.0,0.31477376552817743,-0.342329167774528,1.1488868383820299,-0.0,0.0,0.0,False,
beat_v5_beat_this,beat_v5_beat_this,16,1.8350887222397811,0.6715459996563378,0.11724515708046468,0.07823426415276927,1.4986420381166778,True,coverage;musecritic_mean5,0.0666429745167093,0.16907492850963843,0.6866884893963068,0.49664908739558306,0.20615497794625182,0.7341856491767347,0.21715833444404836,0.6092470934676523,0.6715459996563378,0.9791666666666667,0.3518556094688986,0.1531331826067444,0.6567442532480803,0.5783857982447779,0.5213546828557287,-0.3624154031903345,0.33330735788733856,0.37313629316150326,0.4033697427668853,0.6800343036009704,-0.3624154031903345,0.14300328121025296,0.5318056975389979,0.9791666666666667,0.0,0.7816828089571629,0.0,2.568359375,2.580078125,2.53125,2.56640625,2.119140625,2.822265625,0.0,0.03208856719970754,-0.07983754724785908,-0.1447054146707641,-0.28843029130115483,-0.05440282345824077,-0.02723861686103274,-0.062035100033015156,0.11724515708046468,-0.02083333333333326,-0.15018199149006406,-0.3863890327077493,-0.03660037624339674,0.009593283814707365,-0.3400325826351316,-0.42591230551400777,-0.1548526418703965,-0.12174057381704023,-0.10103454788804467,-0.009687407926957325,-0.3519966580624808,0.11098181976994316,-0.044232652818171236,-0.02083333333333326,0.0,-0.028968099668622016,0.0,-0.240234375,-0.23828125,-0.3195312499999998,-0.43359375,-0.501953125,-0.18359375,0.0,6.285906229518828e-05,-1.4484049834311008,-4.442392309417391,0.8949745569770832,-6.3906249999999964,-16.351953124999998,5.070898437499995,-0.0,0.0,0.0,-0.003142953114759414,-0.7204749185255311,0.7101730683376393,-0.0,0.0,0.0,False,
beat_v5_detector_ensemble,beat_v5_detector_ensemble,1,0.0,0.5687925144300705,0.0,0.06466446836960785,0.0,False,,0.0,0.0,0.7665260366441659,0.6413545020663471,0.49458526924740664,0.7885884726349754,0.2443969513050811,0.6712821935006674,0.5543008425758731,1.0,0.5020376009589627,0.5395222153144937,0.693344629491477,0.5687925144300705,0.8613872654908603,0.06349690232367329,0.48815999975773505,0.4948768669785435,0.50440429065493,0.6897217115279277,-0.010418745127853679,0.032021461440309804,0.5760383503571691,1.0,0.0,0.8106509086257849,0.0,2.80859375,2.818359375,2.85078125,3.0,2.62109375,3.005859375,0.0,0.03202570813741235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,False,
beat_v5_detector_ensemble,beat_v5_detector_ensemble,2,0.1931471805599453,0.5687925144300705,0.0,0.06466446836960785,0.0,False,,0.0,0.0,0.7665260366441659,0.6413545020663471,0.49458526924740664,0.7885884726349754,0.2443969513050811,0.6712821935006674,0.5543008425758731,1.0,0.5020376009589627,0.5395222153144937,0.693344629491477,0.5687925144300705,0.8613872654908603,0.06349690232367329,0.48815999975773505,0.4948768669785435,0.50440429065493,0.6897217115279277,-0.010418745127853679,0.032021461440309804,0.5760383503571691,1.0,0.0,0.8106509086257849,0.0,2.80859375,2.818359375,2.85078125,3.0,2.62109375,3.005859375,0.0,0.03202570813741235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,False,
beat_v5_detector_ensemble,beat_v5_detector_ensemble,4,0.6362943611198906,0.5766917592345285,0.007899244804458028,0.06466446836960785,0.12215742282620629,True,coverage,0.0,0.017637052810577612,0.6276049167804231,0.4790958466198258,0.03778972675361725,0.6982226278133761,0.35007651753524316,0.6141702547580838,0.5286040922320963,0.9821428571428572,0.4479332278121374,0.4511009463619555,0.6847879657910368,0.5766917592345285,0.7327355386042413,-0.06515482456294558,0.4148898446660971,0.4255421335013172,0.32701278599299055,0.6727660490404288,-0.13907047201447253,0.07465320000040676,0.6007355927357446,0.9821428571428572,0.0,0.7688403388463292,0.0,2.8203125,2.77734375,2.83515625,2.994140625,2.640625,2.943359375,0.0,0.040370185509805284,-0.13892111986374278,-0.16225865544652135,-0.4567955424937894,-0.09036584482159937,0.10567956623016206,-0.05711193874258358,-0.02569675034377683,-0.017857142857142794,-0.05410437314682526,-0.08842126895253821,-0.00855666370044017,0.007899244804458028,-0.12865172688661897,-0.12865172688661886,-0.07327015509163798,-0.0693347334772263,-0.17739150466193943,-0.016955662487498913,-0.12865172688661886,0.04263173856009696,0.024697242378575512,-0.017857142857142794,0.0,-0.04181056977945574,0.0,0.01171875,-0.041015625,-0.015625,-0.005859375,0.01953125,-0.0625,0.0,0.008344477372392932,-2.090528488972787,-4.954662466091537,0.0,-0.3125,-1.5937500000000027,0.6562499999999993,-0.0,0.0,0.0,-0.4172238686196466,-1.0651785508966123,0.0,-0.0,0.0,0.0,False,
beat_v5_detector_ensemble,beat_v5_detector_ensemble,8,1.2044415416798357,0.5947121785275136,0.025919664097443063,0.06466446836960785,0.4008331739355217,True,coverage,0.006491872004079691,0.04766497356738501,0.6702649368963488,0.4173844602824348,0.1672226651747046,0.7249389665979035,0.28210768649446,0.6500671773585125,0.5243976999411881,0.9821428571428572,0.38734545280830385,0.6620204952161305,0.7047412070600672,0.5947121785275136,0.6454153076916046,-0.09959577846499851,0.36517970585920295,0.3647259312153116,0.4791681254967658,0.6871625874134859,-0.17351142591652546,0.10643387686980112,0.6298694178206763,0.9821428571428572,0.0,0.779612996299458,0.0,2.88671875,2.857421875,2.8939453124999996,2.94140625,2.6474609375,3.13671875,0.0,0.031758924162368904,-0.09626109974781705,-0.22397004178391233,-0.327362604072702,-0.06364950603707198,0.0377107351893789,-0.02121501614215493,-0.029903142634684965,-0.017857142857142794,-0.11469214815065881,0.12249827990163675,0.011396577568590138,0.025919664097443063,-0.2159719577992557,-0.16309268078867178,-0.1229802938985321,-0.1301509357632319,-0.02523616515816418,-0.002559124114441813,-0.16309268078867178,0.07441241542949131,0.05383106746350719,-0.017857142857142794,0.0,-0.03103791232632691,0.0,0.078125,0.0390625,0.04316406249999982,-0.05859375,0.0263671875,0.130859375,0.0,-0.00026678397504344836,-1.5518956163163455,-3.1877227587136714,-0.15104108940851776,0.8632812499999964,-1.5937500000000027,4.550781250000001,-0.0,0.0,0.0,0.013339198752172418,-0.6690412662146128,0.8907129630932885,-0.0,0.0,0.0,False,
beat_v5_detector_ensemble,beat_v5_detector_ensemble,16,1.8350887222397811,0.6317976194498627,0.06300510501979217,0.06466446836960785,0.9743388696813973,True,coverage;musecritic_mean5,0.027468039642899195,0.10160583831296215,0.7337146053142265,0.40080897751173883,0.22633471815858253,0.7519596692098176,0.19257624273722249,0.6952208319034078,0.5819387413644095,0.9613095238095238,0.34323794712522726,0.7550165890849727,0.713465895798999,0.6317976194498627,0.5557288663467053,-0.33849785504747326,0.3518470278754115,0.3232145855101129,0.626655487340445,0.7010011762776358,-0.4124135024990002,0.11834749018833698,0.6567270584925892,0.9613095238095238,0.0,0.7702047331054088,0.0,2.689453125,2.689453125,2.7083984375,2.90234375,2.4130859375,2.84765625,0.0,0.044651974976456454,-0.032811431329939356,-0.24054552455460831,-0.2682505510888241,-0.03662880342515784,-0.051820708567858614,0.023938638402740353,0.027637898788536397,-0.038690476190476164,-0.1587996538337354,0.21549437377047898,0.02012126630752198,0.06300510501979217,-0.30565839914415505,-0.40199475737114654,-0.13631297188232355,-0.1716622814684306,0.12225119668551498,0.01127946474970809,-0.40199475737114654,0.08632602874802718,0.08068870813542006,-0.038690476190476164,0.0,-0.040446175520376104,0.0,-0.119140625,-0.12890625,-0.14238281249999973,-0.09765625,-0.2080078125,-0.158203125,0.0,0.012626266839044102,-2.022308776018805,-4.801753438141808,0.8732344812642182,-2.8476562499999947,-13.707031249999998,7.86328125,-0.0,0.0,0.0,-0.6313133419522051,-1.7712446117504876,0.3187122156876091,-0.0,0.0,0.0,False,
beat_v2_v5_mean,beat_v2_v5_mean,1,0.0,0.6712821935006674,0.0,0.16283919771553967,0.0,False,,0.0,0.0,0.7665260366441659,0.6413545020663471,0.49458526924740664,0.7885884726349754,0.2443969513050811,0.6712821935006674,0.5543008425758731,1.0,0.5020376009589627,0.5395222153144937,0.693344629491477,0.5687925144300705,0.8613872654908603,0.06349690232367329,0.48815999975773505,0.4948768669785435,0.50440429065493,0.6897217115279277,-0.010418745127853679,0.032021461440309804,0.5760383503571691,1.0,0.0,0.8106509086257849,0.0,2.80859375,2.818359375,2.85078125,3.0,2.62109375,3.005859375,0.0,0.03202570813741235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,False,
beat_v2_v5_mean,beat_v2_v5_mean,2,0.1931471805599453,0.7165670681214953,0.045284874620827864,0.16283919771553967,0.2780956628141527,False,,0.0,0.10964961801769355,0.8604582041057451,0.6087793631610402,0.5676831863634697,0.827216650564014,0.2894961236439095,0.7165670681214953,0.5469670514563545,1.0,0.41321272416444915,0.4342277815139433,0.6833255145797644,0.5641063052436153,0.875464201023381,0.11818290967073251,0.49136240129128045,0.405015551301792,0.3920578848579845,0.6790407011329491,0.040664412262676086,0.029774201046477905,0.5726759321372457,1.0,0.0,0.7939750970222832,0.0,2.6728515625,2.806640625,2.8330078125,3.0078125,2.58203125,3.095703125,0.0,0.03094088564403688,0.09393216746157929,-0.032575138905306944,0.07309791711606306,0.03862817792903861,0.045099172338828375,0.045284874620827864,-0.007333791119518596,0.0,-0.08882487679451351,-0.10529443380055042,-0.01001911491171259,-0.004686209186455237,0.014076935532520651,0.05468600734705922,0.003202401533545396,-0.08986131567675149,-0.11234640579694549,-0.010681010394978596,0.051083157390529765,-0.0022472603938318986,-0.0033624182199234465,0.0,0.0,-0.016675811603501733,0.0,-0.1357421875,-0.01171875,-0.017773437499999822,0.0078125,-0.0390625,0.08984375,0.0,-0.0010848224933754716,-0.8337905801750867,-4.471356222638871,1.9699844821135946,-0.35546874999999645,-1.40625,0.22939453124998274,-0.0,0.0,0.0,0.05424112466877358,-1.1299478981435378,1.2926712721498586,-0.0,0.0,0.0,False,
beat_v2_v5_mean,beat_v2_v5_mean,4,0.6362943611198906,0.7178729053519355,0.04659071185126806,0.16283919771553967,0.2861148452269851,True,coverage,0.0,0.10516089803981571,0.8697530759006169,0.5107157718517976,0.43512862746967035,0.8177145417180887,0.30547419277277293,0.7178729053519355,0.5350856773143821,1.0,0.3414905220934896,0.25036279473637585,0.6658343711694072,0.5556903823069633,0.8632649023617796,0.10598361100913105,0.4792291736149795,0.3327771321069908,0.19894506105042264,0.6606831949212619,0.02734286746971573,0.031875075111408156,0.5659927348032541,1.0,0.0,0.7656760075355605,0.0,2.7001953125,2.80078125,2.8160156250000004,2.93359375,2.5634765625,3.08203125,0.0,0.03451617958126775,0.10322703925645105,-0.13063873021454953,-0.0594566417777363,0.029126069083113215,0.061077241467691834,0.04659071185126806,-0.01921516526149103,0.0,-0.16054707886547304,-0.2891594205781179,-0.02751025832206977,-0.01310213212310718,0.0018776368709192415,0.04248670868545776,-0.008930826142755532,-0.16209973487155271,-0.30545922960450733,-0.029038516606665787,0.03776161259756941,-0.00014638632890164732,-0.010045615553915033,0.0,0.0,-0.044974901090224395,0.0,-0.1083984375,-0.017578125,-0.03476562499999947,-0.06640625,-0.0576171875,0.076171875,0.0,0.002490471443855398,-2.2487450545112195,-6.644603677273264,1.3133229880757296,-0.6953124999999893,-1.7464843749999988,0.22656249999999822,-0.0,0.0,0.0,-0.1245235721927699,-1.290070686988441,1.113906575288315,-0.0,0.0,0.0,False,
beat_v2_v5_mean,beat_v2_v5_mean,8,1.2044415416798357,0.7280503034070802,0.05676810990641279,0.16283919771553967,0.348614527109006,True,coverage,0.008616699863053301,0.11368137946727183,0.9092948717948718,0.6767648741129386,0.4520651188131607,0.8326567719372558,0.3624891367755831,0.7280503034070802,0.5391709088215251,1.0,0.40776598088411437,0.09801256378432602,0.6514122035494644,0.5442607929533676,0.9456247319979164,0.2790409757538232,0.518735853602713,0.4065226492436912,0.08762236219487743,0.6501397325165037,0.20400308217093732,0.00859698518807659,0.5468057350192886,1.0,0.0,0.75601867207964,0.0,2.82421875,2.958984375,2.8863281250000004,2.953125,2.62109375,3.07421875,0.0,0.0345374886181576,0.14276883515070593,0.035410372046591476,-0.04252015043424595,0.0440682993022804,0.11809218547050199,0.05676810990641279,-0.015129933754348013,0.0,-0.0942716200748483,-0.44150965153016775,-0.04193242594201263,-0.024531721476702906,0.0842374665070561,0.21554407343014992,0.030575853844977963,-0.0883542177348523,-0.4167819284600526,-0.03958197901142402,0.214421827298791,-0.023424476252233213,-0.029232615337880463,0.0,0.0,-0.05463223654614491,0.0,0.015625,0.140625,0.03554687500000053,-0.046875,0.0,0.068359375,0.0,0.0025117804807452473,-2.7316118273072454,-5.709592323192633,-0.22567991346020833,0.7109375000000107,-1.9140625000000022,4.550781249999998,-0.0,0.0,0.0,-0.12558902403726235,-0.9759460694105633,0.8646377638020081,-0.0,0.0,0.0,False,
beat_v2_v5_mean,beat_v2_v5_mean,16,1.8350887222397811,0.7636093227150679,0.09232712921440045,0.16283919771553967,0.566983444463321,True,coverage;musecritic_mean5,0.017687098516688565,0.19519926759643136,0.9115390588661391,0.5519285466825107,0.4371832255922823,0.8319946594331002,0.2958594723021424,0.7636093227150679,0.5971434360322455,0.9613095238095238,0.38677222342927553,0.4443305931588777,0.6840649232820291,0.6095008697200797,0.7696155486978641,0.012967760281397345,0.468308210928476,0.3748151189827584,0.41517935382103854,0.6809755648600706,-0.08130545726215735,0.055443609410372845,0.6156795865639967,0.9613095238095238,0.0,0.7524502600000614,0.0,2.482421875,2.37109375,2.4197265625,2.541015625,2.0615234375,2.642578125,0.0,0.0437301320877167,0.1450130222219732,-0.08942595538383646,-0.05740204365512436,0.0434061867981248,0.05146252099706128,0.09232712921440045,0.042842593456372424,-0.038690476190476164,-0.11526537752968713,-0.09519162215561605,-0.009279706209447958,0.04070835529000916,-0.09177171679299623,-0.050529142042275946,-0.01985178882925903,-0.12006174799578512,-0.08922493683389143,-0.008746146667857113,-0.07088671213430367,0.02342214797006304,0.03964123620682758,-0.038690476190476164,0.0,-0.058200648625723495,0.0,-0.326171875,-0.447265625,-0.43105468749999964,-0.458984375,-0.5595703125,-0.36328125,0.0,0.011704423950304348,-2.9100324312861745,-6.1222185770756115,0.28071834531296996,-8.621093749999993,-16.395898437499994,-2.1674804687500027,-0.0,0.0,0.0,-0.5852211975152174,-1.6888582747667298,0.3861204604387708,-0.0,0.0,0.0,True,musecritic_mean5
musecritic_mean5,musecritic_mean5,1,0.0,2.85078125,0.0,0.43276310136776946,0.0,False,,0.0,0.0,0.7665260366441659,0.6413545020663471,0.49458526924740664,0.7885884726349754,0.2443969513050811,0.6712821935006674,0.5543008425758731,1.0,0.5020376009589627,0.5395222153144937,0.693344629491477,0.5687925144300705,0.8613872654908603,0.06349690232367329,0.48815999975773505,0.4948768669785435,0.50440429065493,0.6897217115279277,-0.010418745127853679,0.032021461440309804,0.5760383503571691,1.0,0.0,0.8106509086257849,0.0,2.80859375,2.818359375,2.85078125,3.0,2.62109375,3.005859375,0.0,0.03202570813741235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,False,
musecritic_mean5,musecritic_mean5,2,0.1931471805599453,2.9505859374999996,0.09980468749999982,0.43276310136776946,0.23062198968572437,True,coverage,0.005664062499999956,0.2646484374999999,0.7949674230080874,0.4549449922196259,0.33660597394916214,0.7831163688985464,0.2890260783729734,0.677409016330643,0.5384509660679764,1.0,0.35105321842813886,0.2471279519889842,0.6655579622211019,0.552717395124791,0.8487792772366292,0.050888914069442265,0.47033983598686235,0.3425448718219676,0.21248416689206168,0.6619913549568982,-0.026629583338614163,0.03440685973440412,0.5598506096531984,1.0,0.0,0.7712653147890054,0.0,2.8349609375,2.935546875,2.9505859374999996,3.0859375,2.765625,3.130859375,0.0,0.040177346589642185,0.028441386363921572,-0.18640950984672122,-0.1579792952982445,-0.005472103736429035,0.044629127067892294,0.0061268228299755645,-0.01584987650789671,0.0,-0.1509843825308238,-0.29239426332550955,-0.027786667270375154,-0.016075119305279495,-0.01260798825423115,-0.012607988254231026,-0.0178201637708727,-0.15233199515657592,-0.2919201237628683,-0.027730356571029513,-0.016210838210760484,0.0023853982940943153,-0.016187740703970666,0.0,0.0,-0.03938559383677953,0.0,0.0263671875,0.1171875,0.09980468749999982,0.0859375,0.14453125,0.125,0.0,0.008151638452229833,-1.9692796918389766,-5.100402198792274,0.3004367170547584,1.9960937499999964,0.11328124999999911,5.292968749999997,-0.0,0.0,0.0,-0.4075819226114916,-1.2070832599300343,0.0924054771123682,-0.0,0.0,0.0,False,
musecritic_mean5,musecritic_mean5,4,0.6362943611198906,3.18046875,0.32968750000000036,0.43276310136776946,0.7618198015450174,True,coverage,0.12810546874999998,0.531259765625,0.7290582248093355,0.5597565499119033,0.2961155764970561,0.7570416676431919,0.23908108393198507,0.628412433891526,0.5069036860793907,1.0,0.4067387632808901,0.14925803665664125,0.6563958767253824,0.5208123240089413,0.8459366639821599,0.07887535744786625,0.43807548852297284,0.39818508286154997,0.11531875939290201,0.6529187172429948,0.007329885661475237,0.03487277272709572,0.5277666429737166,1.0,0.0,0.7850251104770483,0.0,3.16015625,3.1953125,3.18046875,3.177734375,3.048828125,3.3203125,0.0,0.03238482396788347,-0.03746781183483039,-0.08159795215444388,-0.19846969275035053,-0.03154680499178353,-0.005315867373096028,-0.04286975960914141,-0.04739715649648235,0.0,-0.09529883767807257,-0.39026417865785246,-0.03694875276609466,-0.04798019042112922,-0.015450601508700368,0.01537845512419296,-0.05008451123476221,-0.09669178411699353,-0.38908553126202794,-0.036802994284932944,0.017748630789328916,0.0028513112867859167,-0.048271707383452545,0.0,0.0,-0.025625798148736667,0.0,0.3515625,0.376953125,0.32968750000000036,0.177734375,0.427734375,0.314453125,0.0,0.0003591158304711156,-1.2812899074368334,-3.2477268383559723,0.3017195438545316,6.593750000000007,2.7646484375,10.532031249999996,-0.0,0.0,0.0,-0.01795579152355578,-0.930617705113527,0.8639890143839536,-0.0,0.0,0.0,False,
